item	itemLabel	countryLabel	official_website	geo
http://www.wikidata.org/entity/Q30267083	Jersey Shore University Medical Center	United States of America	http://www.jerseyshoreuniversitymedicalcenter.com/JSUMC/	Point(-74.04165 40.208071)
http://www.wikidata.org/entity/Q30267103	Ostalb-Klinikum Aalen	Germany	https://www.ostalbklinikum.de/	Point(10.085409 48.848871)
http://www.wikidata.org/entity/Q30267114	Parkinson's Clinic of Eastern Toronto & Movement Disorders Centre	Canada	http://www.parkinsonsclinic.ca/	Point(-79.234413 43.776164)
http://www.wikidata.org/entity/Q30267165	University Hospitals Seidman Cancer Center	United States of America	http://www.uhhospitals.org/seidman	Point(-81.606096 41.507793)
http://www.wikidata.org/entity/Q30267439	Fujimoto Dental and Oral Surgery Clinic	Japan	http://mfdent-oms.com/mfdent-oms/Welcome.html	Point(135.77311 34.673607)
http://www.wikidata.org/entity/Q30267439	Fujimoto Dental and Oral Surgery Clinic	Japan	http://mfdent-oms.com/mfdent-oms/Welcome.html	Point(135.829027777 34.673472222)
http://www.wikidata.org/entity/Q30267441	Chiba Hospital	Japan	http://chiba-hp.on.arena.ne.jp/gairai/gairai_4.html	Point(139.984136 35.70189)
http://www.wikidata.org/entity/Q30267457	Breastopia Miyazaki Hospital	Japan	http://www.breastopia.or.jp/	Point(131.425153 31.928716)
http://www.wikidata.org/entity/Q30267474	Hirosaki Central Hospital	Japan	http://www.myclinic.ne.jp/hirochu/pc/index.html	Point(140.472235 40.59723)
http://www.wikidata.org/entity/Q30267477	Ichikawa City Rehabilitation Hospital	Japan	https://tums-ichikawahp.jp/	Point(139.928256 35.689744)
http://www.wikidata.org/entity/Q30267488	Jiseikai Welfare Kyusyu Hospital	Japan	http://www.wkh.or.jp/	Point(130.351047 31.259334)
http://www.wikidata.org/entity/Q30267679	Our Lady's Hospital	Republic of Ireland	http://www.hse.ie/eng/services/list/3/acutehospitals/hospitals/navan/	Point(-6.69711 53.650498)
http://www.wikidata.org/entity/Q30267682	Hikone Central Hospital	Japan	http://www.hikone.or.jp/	Point(136.241281 35.248712)
http://www.wikidata.org/entity/Q30267691	Izu Nirayama Onsen Hospital	Japan	http://www.izu-nirayama-hp.or.jp/	Point(138.940206 35.042208)
http://www.wikidata.org/entity/Q30267694	Hokkaido Orthopedic Surgery Memorial Hospital	Japan	http://www.hokkaido-seikei-kinen.jp/	Point(141.38181 43.024854)
http://www.wikidata.org/entity/Q30267713	Tamashima Hospital	Japan	http://www.tamashimahosp.or.jp/	Point(133.680437 34.541599)
http://www.wikidata.org/entity/Q30267716	Kanetsu Hospital	Japan	http://www.kan-etsu-hp.ne.jp/	Point(139.386694 35.949702)
http://www.wikidata.org/entity/Q30267723	Mizuma hospital	Japan	http://www.kawasaki-kai.or.jp/	Point(135.389222 34.400322)
http://www.wikidata.org/entity/Q30267725	Yamamoto Hospital	Japan	http://www.yamamoto-hp.jp/	Point(139.498833 35.778423)
http://www.wikidata.org/entity/Q30267754	Takayanagi Dental Clinic	Japan	http://www.takayanagidc.jp/	Point(137.012868 35.17947)
http://www.wikidata.org/entity/Q30267758	Uji Hospital	Japan	http://www.uji-hosp.or.jp/	Point(135.811403 34.913015)
http://www.wikidata.org/entity/Q30267760	Mitsuwadai General Hospital	Japan	http://www.mitsuwadaibyoin.or.jp/	Point(140.143442 35.646946)
http://www.wikidata.org/entity/Q30267763	Yanagawa Rehabilitation Hospital	Japan	http://yanagawa.kouhoukai.or.jp/	Point(130.404112 33.154993)
http://www.wikidata.org/entity/Q30268426	United General Hospital	United States of America	http://unitedgeneral.org/	Point(-122.275676 48.496163)
http://www.wikidata.org/entity/Q30268706	Borsod-Abaúj-Zemplén County Hospital and University Hospital	Hungary	https://www.bazmkorhaz.hu/	Point(20.788512 48.120311)
http://www.wikidata.org/entity/Q30268775	AZ Turnhout	Belgium	http://www.azturnhout.be/	Point(4.94375 51.313968)
http://www.wikidata.org/entity/Q30268850	Barcelona IVI Clinic	Spain	https://ivi-fertility.com/clinics/barcelona/	Point(2.131726 41.393585)
http://www.wikidata.org/entity/Q30268881	Policlinico Abano Terme	Italy	http://www.policlinicoabano.it/	Point(11.786576 45.348593)
http://www.wikidata.org/entity/Q30268989	Fundación Hospital Provincial de Castellón	Spain	http://www.fundacionhospitalprovincial.es/	Point(-0.046246 39.984291)
http://www.wikidata.org/entity/Q30269042	Hospital Universitari de Vic	Spain	http://www.chv.cat/	Point(2.260147 41.936707)
http://www.wikidata.org/entity/Q30269061	IVI Madrid Clinic	Spain	https://ivi-fertility.com/clinics/madrid/	Point(-3.779844 40.447484)
http://www.wikidata.org/entity/Q30269063	IVI Sevilla Clinic	Spain	https://ivi-fertility.com/clinics/sevilla/	Point(-6.005664 37.376359)
http://www.wikidata.org/entity/Q30269065	IVI Valencia Clinic	Spain	https://ivi-fertility.com/clinics/valencia/	Point(-0.400592 39.479199)
http://www.wikidata.org/entity/Q30269180	Podřipská Hospital and Polyclinic	Czech Republic	http://www.pnsp.cz/cs/	Point(14.249723 50.423034)
http://www.wikidata.org/entity/Q30269402	174th hospital of the People's Liberation Army	People's Republic of China	http://www.174yy.cn/	Point(118.096151 24.492256)
http://www.wikidata.org/entity/Q30269421	ASST Melegnano e della Martesana	Italy	http://www.asst-melegnano-martesana.it/	Point(9.340538 45.359061)
http://www.wikidata.org/entity/Q30269423	ASST della Valtellina e dell'Alto Lario	Italy	https://www.asst-val.it/	Point(9.879908 46.170967)
http://www.wikidata.org/entity/Q30269435	Anderson Orthopaedic Clinic	United States of America	http://andersonclinic.com/	Point(-77.077022 38.736977)
http://www.wikidata.org/entity/Q30269439	Ankang City Central Hospital	People's Republic of China	http://www.akzxyy.com/	Point(109.028298 32.690554)
http://www.wikidata.org/entity/Q30269444	Binzhou People's Hospital	People's Republic of China	http://www.bzhospital.cn/	Point(118.012585 37.389643)
http://www.wikidata.org/entity/Q30269446	Zhongshan People's Hospital	People's Republic of China	http://www.zsph.com/	Point(113.380386 22.530171)
http://www.wikidata.org/entity/Q30269452	Bamberg County Hospital	United States of America	http://www.bambergcountyhospital.com/	Point(-81.028195 33.308131)
http://www.wikidata.org/entity/Q30269471	Bobath memorial hospital	South Korea	http://www.bobath.co.kr/english/bobath.htm	Point(127.098581 37.355642)
http://www.wikidata.org/entity/Q30269478	Bonutti Clinic	United States of America	http://bonutticlinic.com/	Point(-88.559903 39.133376)
http://www.wikidata.org/entity/Q30269479	Arnavutköy Devlet Hastanesi	Turkey	http://www.arnavutkoydh.gov.tr/	Point(28.747164 41.177905)
http://www.wikidata.org/entity/Q30269483	Arthur Asirvatham Hospital	India	http://www.arthurasirvathamhospital.org/	Point(78.138498 9.923854)
http://www.wikidata.org/entity/Q30269491	Spitalul Clinic de Nefrologie Dr. Carol Davila	Romania	http://www.spcaroldavila.ro/	Point(26.089686 44.444928)
http://www.wikidata.org/entity/Q30269495	The Affiliated Hospital to Changchun University of Chinese Medicine	People's Republic of China	http://www.jlhtcm.com/	Point(125.342605 43.908782)
http://www.wikidata.org/entity/Q30269499	Carolina Ear, Nose and Throat Clinic	United States of America	http://www.carolinaentclinic.com/	Point(-80.821121 33.531275)
http://www.wikidata.org/entity/Q30269502	Asklepios Fachklinikum Brandenburg	Germany	https://www.asklepios.com/brandenburg/	Point(12.479842 52.423138)
http://www.wikidata.org/entity/Q30269519	Heart Hospital Baylor Plano	United States of America	https://www.thehearthospitalbaylor.com/Pages/default.aspx	Point(-96.789688 33.014691)
http://www.wikidata.org/entity/Q30269524	Brentwood Hospital	United States of America	http://brentwoodbehavioral.com/	Point(-93.740064 32.502589)
http://www.wikidata.org/entity/Q30269528	Beacon Clinical Research	United States of America	http://www.beaconclinical.com/	Point(-71.003298 42.252156)
http://www.wikidata.org/entity/Q30269533	Brooks Rehabilitation Clinical Research Center	United States of America	http://www.brooksrehab.org/research	Point(-81.601646 30.289955)
http://www.wikidata.org/entity/Q30269536	Beijing Geriatric Hospital	People's Republic of China	http://www.lnyy.com.cn/	Point(116.158930555 40.047261111)
http://www.wikidata.org/entity/Q30269538	Buddhachinaraj Hospital	Thailand	http://www.budhosp.go.th/home/	Point(100.263075 16.808485)
http://www.wikidata.org/entity/Q30269559	Cairo University hospitals	Egypt	https://cu.edu.eg/ar/page.php?pg=contentFront/SubSectionData.php&SubSectionId=199	Point(31.227043 30.031409)
http://www.wikidata.org/entity/Q30269571	California Medical Clinic for Headache	United States of America	http://www.calmedhead.com/	Point(-118.48005 34.029145)
http://www.wikidata.org/entity/Q30269572	Alrijne Zorggroep	Netherlands	https://www.alrijne.nl/	Point(4.54126 52.156779)
http://www.wikidata.org/entity/Q30269581	Saint Francis Hospital	United States of America	http://www.stfrancishospital.com/sfms.html	Point(-81.633615 38.353203)
http://www.wikidata.org/entity/Q30269593	Centre Hospitalier Départemental Vendée	France	http://www.chd-vendee.fr/	Point(-1.40997 46.6668)
http://www.wikidata.org/entity/Q30269593	Centre Hospitalier Départemental Vendée	France	http://www.chd-vendee.fr/	Point(-1.412478 46.668274)
http://www.wikidata.org/entity/Q30269597	Central Hospital of Zibo	People's Republic of China	http://www.zbszxyy.com/	Point(118.053086 36.807824)
http://www.wikidata.org/entity/Q30269609	Central People's Hospital of Zhanjiang	People's Republic of China	http://www.zjhospital.com/	Point(110.353311 21.2756)
http://www.wikidata.org/entity/Q30269614	City Clinical Hospital	Russia	http://gkb57.ru/	Point(37.806074 55.798381)
http://www.wikidata.org/entity/Q30269620	Claghorn Lesem Research Clinic	United States of America	https://claghornlesem.wordpress.com/	Point(-95.404207 29.789299)
http://www.wikidata.org/entity/Q30269628	ChiangRai Prachanukroh Hospital	Thailand	http://www.crhospital.org/crh-en/	Point(99.828871 19.901046)
http://www.wikidata.org/entity/Q30269634	Dalian Maternal and Child Health Hospital	People's Republic of China	http://www.dlfy-hospital.com/dlfy/user/index	Point(121.577288 38.934628)
http://www.wikidata.org/entity/Q30269637	Cleveland Eye Clinic	United States of America	https://www.clevelandeyeclinic.com/	Point(-81.640545 41.293127)
http://www.wikidata.org/entity/Q30269639	Seventh People's Hospital of Dalian	People's Republic of China	http://www.dl-qy.com/	Point(121.522646 38.876742)
http://www.wikidata.org/entity/Q30269647	Centre Hospitalier du Rouvray	France	http://www.ch-lerouvray.fr/	Point(1.092167 49.42056)
http://www.wikidata.org/entity/Q30269649	St. Bernards Clopton Clinic	United States of America	http://stbcloptonclinic.com/	Point(-90.700319 35.840039)
http://www.wikidata.org/entity/Q30269651	Centre Hospitalier Esquirol	France	http://www.ch-esquirol-limoges.fr/	Point(1.239398 45.817113)
http://www.wikidata.org/entity/Q30269655	Clínica Chicamocha	Colombia	http://www.clinicachicamocha.com/	Point(-73.115151 7.12052)
http://www.wikidata.org/entity/Q30269658	Centre Hospitalier Henri Laborit	France	https://www.ch-poitiers.fr/	Point(0.391385 46.55339)
http://www.wikidata.org/entity/Q30269663	Clinica Mediterranea	Italy	http://www.clinicamediterranea.it/	Point(14.219297 40.826979)
http://www.wikidata.org/entity/Q30269664	Children's Hospital of Illinois	United States of America	http://www.childrenshospitalofillinois.org/	Point(-89.590703 40.703374)
http://www.wikidata.org/entity/Q30269669	Coeur d'Alene Arthritis Clinic	United States of America	http://www.cdaarthritis.com/	Point(-116.798485 47.695454)
http://www.wikidata.org/entity/Q30269670	Deaconess Clinic	United States of America	http://www.deaconess.com/DeaconessClinic/	Point(-87.564095 37.970601)
http://www.wikidata.org/entity/Q30269672	Zemun Hospital	Serbia	http://kbczemun.bg.ac.rs/index.php/sr-rs/	Point(20.451427 44.789825)
http://www.wikidata.org/entity/Q30269677	Denver Arthritis Clinic	United States of America	http://www.denverarthritisclinic.com/	Point(-104.896125 39.723954)
http://www.wikidata.org/entity/Q30269681	Centro Clinico Nemo	Italy	http://centrocliniconemo.it/	Point(9.185293 45.508944)
http://www.wikidata.org/entity/Q30269686	Chonburi Cancer Hospital	Thailand	http://web2.ccc.in.th/	Point(100.952753 13.344161)
http://www.wikidata.org/entity/Q30269702	Chongqing Jiulongpo People's Hospital	People's Republic of China	http://www.cqjlpyy.com/	Point(106.513176 29.507207)
http://www.wikidata.org/entity/Q30269703	People's Hospital of Kaizhou District	People's Republic of China	http://www.cqkx120.net/	Point(108.416825 31.189992)
http://www.wikidata.org/entity/Q30269706	Chongqing Three Gorges Central Hospital	People's Republic of China	http://www.sx120.com.cn/	Point(108.384062 30.804625)
http://www.wikidata.org/entity/Q30269708	Clinical Research Center of Nevada	United States of America	http://www.crcnnv.com/	Point(-115.140852 36.1453)
http://www.wikidata.org/entity/Q30269709	Centre Hospitalier de La Rochelle	France	http://www.ch-larochelle.fr/	Point(-1.14426 46.1585)
http://www.wikidata.org/entity/Q30269709	Centre Hospitalier de La Rochelle	France	http://www.ch-larochelle.fr/	Point(-1.144025 46.159328)
http://www.wikidata.org/entity/Q30269712	Centre Hospitalier Saint-Nazaire	France		Point(-2.192775 47.292465)
http://www.wikidata.org/entity/Q30269738	Doctors Community Hospital	United States of America	http://www.dchweb.org/	Point(-76.865252 38.982285)
http://www.wikidata.org/entity/Q30269744	Dermatology Clinical Research Center of San Antonio	United States of America	http://www.dermresearchsa.com/	Point(-98.568123 29.509272)
http://www.wikidata.org/entity/Q30269765	Crystal Clinic Orthopedic Center	United States of America	http://www.crystalclinic.com/	Point(-81.521913 41.078071)
http://www.wikidata.org/entity/Q30269773	Evangelische Krankenhaus Kalk	Germany	http://www.evkk.de/	Point(7.009232 50.941101)
http://www.wikidata.org/entity/Q30269781	Foothill Family Clinic	United States of America	http://foothillfamilyclinic.com/	Point(-111.888932 40.744023)
http://www.wikidata.org/entity/Q30269795	Centre Hospitalier de Fougères	France	http://www.ch-fougeres.fr/	Point(-1.194511 48.35924)
http://www.wikidata.org/entity/Q30269801	Dynamed Clinical Research	United States of America	https://www.dmclinicalresearch.com/	Point(-95.623533 30.084973)
http://www.wikidata.org/entity/Q30269811	Liuzhou Maternal and Child Health Hospital	People's Republic of China	http://www.lzsfy.com/	Point(109.409948 24.316336)
http://www.wikidata.org/entity/Q30269812	Nanxi Mountain Hospital	People's Republic of China	http://www.nxsyy.com/	Point(110.287414 25.244783)
http://www.wikidata.org/entity/Q30269817	Smith Clinic	United States of America	http://ohiohealthmarionareaphysicians.com/About-Us/Smith-Clinic-History.aspx	Point(-83.120502 40.570008)
http://www.wikidata.org/entity/Q30269818	Chinese Academy of Medical Sciences Dermatology Hospital	People's Republic of China	http://www.pumcderm.net/	Point(118.827487 32.080237)
http://www.wikidata.org/entity/Q30269819	Desert Regional Medical Center	United States of America	http://www.desertcancercenter.com/	Point(-116.543255 33.839291)
http://www.wikidata.org/entity/Q30269822	Fukuoka Kinen Hospital	Japan	http://kinen.jp/	Point(130.362434 33.585278)
http://www.wikidata.org/entity/Q30269825	Diabetes Care & Hormone Clinic	India	http://www.diacare.in/	Point(72.542618 23.02401)
http://www.wikidata.org/entity/Q30269831	Foscal Hospital	Colombia	http://www.foscal.co/	Point(-73.110294 7.073118)
http://www.wikidata.org/entity/Q30269833	Meadows Dental Clinic	United Kingdom	http://meadowsdentalclinic.co.uk/	Point(-3.195487 55.935569)
http://www.wikidata.org/entity/Q30269837	Futaba clinic	Japan	http://www.futaba-clinic.net/	Point(135.482079 34.609588)
http://www.wikidata.org/entity/Q30269838	State Budget Institution of Health St. Petersburg Clinical Research Center Specialized Types of Medical Care	Russia	http://oncocentre.ru/	Point(30.187255 60.11968)
http://www.wikidata.org/entity/Q30269848	Diacon Hospital	India	http://www.diaconhospital.com/	Point(77.549839 13.003812)
http://www.wikidata.org/entity/Q30269849	Elisabeth-Krankenhaus Essen	Germany	http://www.elisabeth-essen.de/	Point(7.033175 51.445479)
http://www.wikidata.org/entity/Q30269852	Guangzhou Liwan District Traditional Chinese Medicine Hospital	People's Republic of China	http://www.gzlwzy.com/	Point(113.242394 23.11839)
http://www.wikidata.org/entity/Q30269854	Emory Johns Creek Hospital	United States of America	http://www.emoryjohnscreek.com/	Point(-84.176438 34.066701)
http://www.wikidata.org/entity/Q30269856	Hospital Fernandes Távora	Brazil	http://hospitalfernandestavora.com.br/	Point(-38.573044 -3.712677)
http://www.wikidata.org/entity/Q30269868	Spitalul Clinic Judetean de Urgenta Târgu Mureş	Romania	http://www.spitalmures.ro/	Point(24.583114 46.558989)
